Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2022,2022-05-22,23:00,Athletico-PR,Avai,2,1,H,1.57,3.93,6.84,1.65,3.93,6.84,1.6,3.67,6.2,67200000,95800000
Brazil,Serie A,2022,2022-05-28,20:30,Goias,Bragantino,1,1,D,2.89,2.93,2.89,3.2,3.06,2.95,2.87,2.92,2.71,15830000,81830000
Brazil,Serie A,2022,2022-05-28,23:00,Sao Paulo,Ceara,2,2,D,1.68,3.67,5.99,1.79,3.67,5.99,1.72,3.46,5.29,76700000,35600000
Brazil,Serie A,2022,2022-05-29,00:30,Fortaleza,Juventude,1,1,D,1.58,3.87,6.78,1.63,3.95,6.8,1.58,3.77,6.26,30300000,17930000
Brazil,Serie A,2022,2022-05-29,20:00,Coritiba,Botafogo RJ,1,0,H,2.71,3.03,3.0,2.9,3.1,3.0,2.74,3.0,2.76,19130000,46130000
Brazil,Serie A,2022,2022-05-29,20:00,Santos,Palmeiras,0,1,A,4.2,3.44,1.98,4.44,3.5,2.08,4.05,3.36,1.95,66150000,161100000
Brazil,Serie A,2022,2022-05-29,22:00,Corinthians,America MG,1,1,D,1.67,3.84,5.94,1.69,3.84,6.3,1.63,3.61,5.89,87750000,18950000
Brazil,Serie A,2022,2022-05-29,22:00,Cuiaba,Athletico-PR,0,1,A,2.64,2.83,3.33,2.65,2.88,3.35,2.57,2.79,3.22,18750000,67200000
Brazil,Serie A,2022,2022-05-29,22:00,Fluminense,Flamengo RJ,1,2,A,4.24,3.43,1.97,4.41,3.55,2.02,4.12,3.34,1.94,58600000,156350000
Brazil,Serie A,2022,2022-05-29,23:00,Atletico-MG,Avai,2,1,H,1.21,6.58,15.13,1.24,6.7,17.0,1.21,6.21,14.43,113250000,95800000
Brazil,Serie A,2022,2022-05-31,00:00,Internacional,Atletico GO,1,1,D,1.6,3.87,6.54,1.65,3.9,6.54,1.59,3.73,6.07,78700000,13950000
Brazil,Serie A,2022,2022-06-02,00:30,Fortaleza,Ceara,0,1,A,2.54,2.98,3.29,2.7,3.09,3.4,2.47,2.93,3.18,30300000,35600000
Brazil,Serie A,2022,2022-06-04,20:30,America MG,Cuiaba,2,1,H,1.88,3.19,5.22,1.91,3.3,5.77,1.8,3.19,5.22,18950000,18750000
Brazil,Serie A,2022,2022-06-04,23:00,Athletico-PR,Santos,2,2,D,2.06,3.32,4.03,2.2,3.32,4.03,2.09,3.19,3.72,67200000,66150000
Brazil,Serie A,2022,2022-06-04,23:00,Avai,Sao Paulo,1,1,D,4.36,3.06,2.09,4.4,3.2,2.16,4.09,3.04,2.06,95800000,76700000
Brazil,Serie A,2022,2022-06-04,23:00,Ceara,Coritiba,1,1,D,1.58,4.07,6.21,1.68,4.07,6.5,1.59,3.83,5.89,35600000,19130000
Brazil,Serie A,2022,2022-06-05,00:30,Atletico GO,Corinthians,0,1,A,2.46,3.15,3.24,2.55,3.2,3.4,2.44,3.05,3.1,13950000,87750000
Brazil,Serie A,2022,2022-06-05,15:00,Juventude,Fluminense,1,0,H,2.66,2.97,3.13,2.78,3.05,3.13,2.67,2.94,2.89,17930000,58600000
Brazil,Serie A,2022,2022-06-05,20:00,Flamengo RJ,Fortaleza,1,2,A,1.52,4.17,7.04,1.55,4.45,7.5,1.5,4.18,6.53,156350000,30300000
Brazil,Serie A,2022,2022-06-05,20:00,Palmeiras,Atletico-MG,0,0,D,2.13,3.37,3.73,2.3,3.45,3.78,2.14,3.3,3.48,161100000,113250000
Brazil,Serie A,2022,2022-06-05,23:00,Bragantino,Internacional,0,2,A,2.29,3.08,3.67,2.4,3.15,3.67,2.31,3.06,3.34,81830000,78700000
Brazil,Serie A,2022,2022-06-07,00:00,Botafogo RJ,Goias,1,2,A,1.73,3.42,6.06,1.74,3.56,6.2,1.7,3.39,5.61,46130000,15830000
Brazil,Serie A,2022,2022-06-08,01:30,Cuiaba,Corinthians,1,0,H,3.04,2.88,2.8,3.1,2.9,2.85,2.98,2.79,2.74,18750000,87750000
Brazil,Serie A,2022,2022-06-08,23:00,America MG,Ceara,0,2,A,2.23,3.02,3.93,2.3,3.2,3.93,2.22,3.0,3.61,18950000,35600000
Brazil,Serie A,2022,2022-06-08,23:00,Juventude,Athletico-PR,1,3,A,2.8,2.9,3.03,2.9,3.04,3.09,2.74,2.86,2.9,17930000,67200000
Brazil,Serie A,2022,2022-06-09,00:30,Atletico GO,Avai,2,1,H,1.66,3.68,6.16,1.68,3.8,6.2,1.65,3.63,5.62,13950000,95800000
Brazil,Serie A,2022,2022-06-09,00:30,Bragantino,Flamengo RJ,1,0,H,2.39,3.27,3.23,2.92,3.3,3.3,2.41,3.13,3.11,81830000,156350000
Brazil,Serie A,2022,2022-06-09,01:30,Fluminense,Atletico-MG,5,3,H,3.78,3.0,2.3,3.98,3.16,2.33,3.66,2.99,2.22,58600000,113250000
Brazil,Serie A,2022,2022-06-09,01:30,Santos,Internacional,1,1,D,2.26,3.03,3.83,2.32,3.1,3.86,2.21,2.99,3.65,66150000,78700000
Brazil,Serie A,2022,2022-06-09,23:00,Palmeiras,Botafogo RJ,4,0,H,1.39,5.07,8.21,1.43,5.1,8.25,1.4,4.73,7.48,161100000,46130000
Brazil,Serie A,2022,2022-06-10,00:00,Coritiba,Sao Paulo,1,1,D,3.42,3.01,2.45,3.51,3.15,2.49,3.26,3.05,2.36,19130000,76700000
Brazil,Serie A,2022,2022-06-10,00:00,Fortaleza,Goias,1,1,D,1.48,4.26,7.77,1.59,4.3,7.77,1.51,4.01,6.75,30300000,15830000
Brazil,Serie A,2022,2022-06-11,20:30,Corinthians,Juventude,2,0,H,1.81,3.25,5.63,1.84,3.45,6.0,1.77,3.24,5.35,87750000,17930000
Brazil,Serie A,2022,2022-06-11,23:00,Atletico-MG,Santos,1,1,D,1.46,4.34,8.23,1.49,4.6,8.8,1.45,4.35,7.32,113250000,66150000
Brazil,Serie A,2022,2022-06-11,23:00,Cuiaba,Bragantino,1,1,D,3.56,2.96,2.41,3.7,3.02,2.8,3.45,2.93,2.34,18750000,81830000
Brazil,Serie A,2022,2022-06-11,23:00,Fluminense,Atletico GO,0,2,A,1.91,3.38,4.66,1.95,3.52,4.8,1.88,3.36,4.4,58600000,13950000
Brazil,Serie A,2022,2022-06-12,01:00,Internacional,Flamengo RJ,3,1,H,3.28,3.16,2.43,3.35,3.36,2.47,3.13,3.17,2.36,78700000,156350000
Brazil,Serie A,2022,2022-06-12,20:00,Goias,Ceara,1,1,D,2.9,2.99,2.82,2.92,3.18,2.86,2.8,3.0,2.71,15830000,35600000
Brazil,Serie A,2022,2022-06-12,20:00,Sao Paulo,America MG,1,0,H,1.73,3.54,5.7,1.75,3.68,5.75,1.72,3.51,5.25,76700000,18950000
Brazil,Serie A,2022,2022-06-12,22:00,Coritiba,Palmeiras,0,2,A,5.47,3.86,1.68,5.47,3.88,1.74,5.04,3.72,1.68,19130000,161100000
Brazil,Serie A,2022,2022-06-12,23:00,Fortaleza,Athletico-PR,0,0,D,1.59,4.08,6.08,1.67,4.08,6.1,1.63,3.76,5.53,30300000,67200000
Brazil,Serie A,2022,2022-06-13,23:00,Botafogo RJ,Avai,0,1,A,1.88,3.35,4.9,1.91,3.55,4.9,1.84,3.38,4.53,46130000,95800000
Brazil,Serie A,2022,2022-06-15,01:30,Juventude,Santos,1,2,A,2.37,3.02,3.57,2.41,3.13,3.69,2.32,2.97,3.42,17930000,66150000
Brazil,Serie A,2022,2022-06-15,23:00,Bragantino,Coritiba,4,2,H,1.56,3.77,7.55,1.58,4.05,7.7,1.54,3.84,6.76,81830000,19130000
Brazil,Serie A,2022,2022-06-15,23:00,Ceara,Atletico-MG,0,0,D,3.69,3.14,2.25,3.75,3.32,2.35,3.46,3.14,2.21,35600000,113250000
Brazil,Serie A,2022,2022-06-16,00:30,Flamengo RJ,Cuiaba,2,0,H,1.32,5.57,10.11,1.37,5.6,11.0,1.32,5.18,9.18,156350000,18750000
Brazil,Serie A,2022,2022-06-16,00:30,Goias,Internacional,1,2,A,3.64,3.12,2.28,3.65,3.23,2.38,3.42,3.09,2.26,15830000,78700000
Brazil,Serie A,2022,2022-06-16,01:30,America MG,Fluminense,0,0,D,2.33,3.12,3.52,2.5,3.2,3.66,2.33,3.02,3.36,18950000,58600000
Brazil,Serie A,2022,2022-06-16,01:30,Athletico-PR,Corinthians,1,1,D,2.38,3.12,3.42,2.57,3.16,3.52,2.36,3.03,3.29,67200000,87750000
Brazil,Serie A,2022,2022-06-16,20:00,Botafogo RJ,Sao Paulo,1,0,H,3.62,3.06,2.33,3.62,3.18,2.44,3.38,2.99,2.32,46130000,76700000
Brazil,Serie A,2022,2022-06-16,22:00,Palmeiras,Atletico GO,4,2,H,1.41,4.72,8.33,1.47,4.75,9.0,1.42,4.57,7.35,161100000,13950000
Brazil,Serie A,2022,2022-06-16,23:00,Avai,Fortaleza,3,2,H,3.21,3.17,2.46,3.35,3.2,2.46,3.12,3.11,2.39,95800000,30300000
Brazil,Serie A,2022,2022-06-18,23:00,Cuiaba,Ceara,0,0,D,2.81,2.85,3.06,3.0,3.02,3.06,2.78,2.86,2.86,18750000,35600000
Brazil,Serie A,2022,2022-06-19,01:00,Santos,Bragantino,2,2,D,2.11,3.25,3.98,2.25,3.35,3.98,2.09,3.2,3.72,66150000,81830000
Brazil,Serie A,2022,2022-06-19,20:00,Atletico-MG,Flamengo RJ,2,0,H,1.98,3.57,3.99,2.04,3.68,4.2,1.96,3.47,3.85,113250000,156350000
Brazil,Serie A,2022,2022-06-19,20:00,Corinthians,Goias,1,0,H,1.5,4.05,8.02,1.56,4.1,8.02,1.52,3.87,7.02,87750000,15830000
Brazil,Serie A,2022,2022-06-19,20:00,Coritiba,Athletico-PR,0,1,A,2.69,2.92,3.14,2.74,3.15,3.16,2.6,2.92,3.0,19130000,67200000
Brazil,Serie A,2022,2022-06-19,22:00,Atletico GO,Juventude,3,1,H,1.68,3.84,5.47,1.8,3.84,5.8,1.69,3.63,5.21,13950000,17930000
Brazil,Serie A,2022,2022-06-19,22:00,Fortaleza,America MG,1,0,H,1.73,3.78,5.18,1.82,3.82,5.4,1.74,3.58,4.87,30300000,18950000
Brazil,Serie A,2022,2022-06-19,22:00,Internacional,Botafogo RJ,2,3,A,1.54,3.95,7.31,1.59,4.1,7.5,1.55,3.88,6.4,78700000,46130000
Brazil,Serie A,2022,2022-06-19,23:00,Fluminense,Avai,2,0,H,1.66,3.72,5.99,1.71,3.8,6.05,1.66,3.55,5.69,58600000,95800000
Brazil,Serie A,2022,2022-06-21,00:00,Sao Paulo,Palmeiras,1,2,A,3.13,3.09,2.59,3.14,3.28,2.64,3.02,3.04,2.52,76700000,161100000
Brazil,Serie A,2022,2022-06-25,01:30,Internacional,Coritiba,3,0,H,1.78,3.64,5.05,1.83,3.7,5.25,1.76,3.57,4.7,78700000,19130000
Brazil,Serie A,2022,2022-06-25,20:30,Athletico-PR,Bragantino,4,2,H,3.33,3.11,2.43,3.35,3.22,2.48,3.19,3.06,2.39,67200000,81830000
Brazil,Serie A,2022,2022-06-25,23:00,Corinthians,Santos,0,0,D,2.33,2.98,3.72,2.33,3.08,4.0,2.25,2.96,3.64,87750000,66150000
Brazil,Serie A,2022,2022-06-25,23:00,Flamengo RJ,America MG,3,0,H,1.52,4.26,6.85,1.58,4.5,7.1,1.51,4.17,6.39,156350000,18950000
Brazil,Serie A,2022,2022-06-26,01:00,Atletico-MG,Fortaleza,3,2,H,1.85,3.24,5.38,1.92,3.5,5.85,1.82,3.25,4.99,113250000,30300000
Brazil,Serie A,2022,2022-06-26,20:00,Avai,Palmeiras,2,2,D,5.35,3.38,1.81,5.4,3.53,1.9,4.86,3.27,1.83,95800000,161100000
Brazil,Serie A,2022,2022-06-26,20:00,Botafogo RJ,Fluminense,0,1,A,3.19,3.06,2.55,3.19,3.25,2.62,3.03,3.04,2.51,46130000,58600000
Brazil,Serie A,2022,2022-06-26,22:00,Ceara,Atletico GO,1,1,D,1.95,3.33,4.5,2.07,3.41,4.5,1.99,3.25,4.02,35600000,13950000
Brazil,Serie A,2022,2022-06-26,22:00,Goias,Cuiaba,1,0,H,2.36,2.98,3.66,2.62,3.12,3.7,2.42,2.94,3.29,15830000,18750000
Brazil,Serie A,2022,2022-06-26,22:00,Sao Paulo,Juventude,0,0,D,1.59,3.68,7.3,1.6,4.0,7.5,1.56,3.78,6.59,76700000,17930000
Brazil,Serie A,2022,2022-07-02,20:30,Fluminense,Corinthians,4,0,H,1.6,3.66,7.1,1.69,3.66,7.8,1.62,3.48,6.6,58600000,87750000
Brazil,Serie A,2022,2022-07-02,20:30,Juventude,Atletico-MG,1,2,A,4.82,3.37,1.88,4.82,3.45,1.91,4.5,3.3,1.87,17930000,113250000
Brazil,Serie A,2022,2022-07-02,23:00,Ceara,Internacional,1,1,D,2.07,3.25,4.12,2.17,3.25,4.12,2.11,3.15,3.72,35600000,78700000
Brazil,Serie A,2022,2022-07-02,23:00,Santos,Flamengo RJ,1,2,A,3.05,3.17,2.57,3.05,3.25,2.59,2.91,3.13,2.51,66150000,156350000
Brazil,Serie A,2022,2022-07-03,01:00,Palmeiras,Athletico-PR,0,2,A,1.34,5.47,9.19,1.39,5.75,9.9,1.33,5.2,8.68,161100000,67200000
Brazil,Serie A,2022,2022-07-03,15:00,Avai,Cuiaba,1,2,A,2.28,3.02,3.78,2.32,3.1,3.81,2.24,2.96,3.61,95800000,18750000
Brazil,Serie A,2022,2022-07-03,20:00,Atletico GO,Sao Paulo,1,2,A,2.74,3.18,2.82,2.75,3.28,2.96,2.66,3.11,2.75,13950000,76700000
Brazil,Serie A,2022,2022-07-03,22:00,America MG,Goias,1,0,H,1.81,3.37,5.12,1.86,3.65,5.2,1.8,3.39,4.72,18950000,15830000
Brazil,Serie A,2022,2022-07-03,22:00,Coritiba,Fortaleza,2,1,H,2.43,3.18,3.25,2.51,3.3,3.25,2.39,3.15,3.06,19130000,30300000
Brazil,Serie A,2022,2022-07-05,00:00,Bragantino,Botafogo RJ,0,1,A,1.71,3.61,5.69,1.76,3.75,5.8,1.69,3.56,5.32,81830000,46130000
Brazil,Serie A,2022,2022-07-09,20:30,Bragantino,Avai,4,0,H,1.5,4.27,7.25,1.52,4.4,7.25,1.49,4.15,6.68,81830000,95800000
Brazil,Serie A,2022,2022-07-09,23:00,Fluminense,Ceara,2,1,H,1.71,3.65,5.59,1.77,3.65,5.65,1.72,3.49,5.21,58600000,35600000
Brazil,Serie A,2022,2022-07-10,00:30,Goias,Athletico-PR,2,1,H,2.81,2.98,2.93,2.95,3.1,2.93,2.75,2.96,2.79,15830000,67200000
Brazil,Serie A,2022,2022-07-10,15:00,Coritiba,Juventude,2,2,D,1.92,3.44,4.49,1.95,3.48,4.55,1.89,3.33,4.3,19130000,17930000
Brazil,Serie A,2022,2022-07-10,20:00,Corinthians,Flamengo RJ,1,0,H,3.09,2.93,2.72,3.2,3.14,2.78,2.99,2.93,2.62,87750000,156350000
Brazil,Serie A,2022,2022-07-10,22:00,Atletico-MG,Sao Paulo,0,0,D,1.58,3.95,6.55,1.65,4.0,7.0,1.59,3.77,6.23,113250000,76700000
Brazil,Serie A,2022,2022-07-10,22:00,Fortaleza,Palmeiras,0,0,D,3.77,3.44,2.09,3.82,3.54,2.2,3.66,3.36,2.04,30300000,161100000
Brazil,Serie A,2022,2022-07-10,22:00,Santos,Atletico GO,1,0,H,1.97,3.39,4.33,2.01,3.47,4.5,1.94,3.3,4.17,66150000,13950000
Brazil,Serie A,2022,2022-07-10,23:00,Cuiaba,Botafogo RJ,2,0,H,2.32,2.92,3.85,2.33,3.1,3.85,2.28,2.92,3.61,18750000,46130000
Brazil,Serie A,2022,2022-07-12,00:00,Internacional,America MG,1,0,H,1.63,3.92,5.93,1.7,3.92,5.93,1.65,3.74,5.38,78700000,18950000
