Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2017,2017-11-05,19:00,Gremio,Flamengo RJ,3,1,H,2.38,3.16,3.49,2.39,3.16,3.59,2.28,3.01,3.37,53950000,58500000
Brazil,Serie A,2017,2017-11-05,20:00,Bahia,Ponte Preta,2,0,H,1.75,3.69,5.47,1.78,3.69,5.75,1.7,3.48,5.2,31250000,28000000
Brazil,Serie A,2017,2017-11-05,21:00,Chapecoense-SC,Sport Recife,1,1,D,2.29,3.33,3.46,2.41,3.41,3.9,2.22,3.23,3.25,27250000,36150000
Brazil,Serie A,2017,2017-11-05,21:00,Vasco,Vitoria,1,1,D,2.15,3.49,3.65,2.19,3.5,3.86,2.09,3.3,3.5,31280000,24080000
Brazil,Serie A,2017,2017-11-08,21:30,Avai,Bahia,1,2,A,2.9,3.17,2.75,2.9,3.2,2.84,2.74,3.04,2.67,13530000,22480000
Brazil,Serie A,2017,2017-11-08,21:30,Ponte Preta,Gremio,0,1,A,2.3,3.22,3.57,2.35,3.28,3.57,2.25,3.05,3.39,26900000,64150000
Brazil,Serie A,2017,2017-11-08,23:00,Atletico-PR,Corinthians,0,1,A,2.49,3.16,3.25,2.81,3.18,3.25,2.51,3.0,2.97,32800000,46700000
Brazil,Serie A,2017,2017-11-08,23:00,Sport Recife,Botafogo RJ,1,2,A,2.03,3.53,4.01,2.07,3.56,4.02,2.0,3.37,3.69,38050000,26950000
Brazil,Serie A,2017,2017-11-08,23:45,Flamengo RJ,Cruzeiro,2,0,H,1.75,3.75,5.36,1.9,3.78,5.38,1.73,3.52,4.9,65900000,74450000
Brazil,Serie A,2017,2017-11-08,23:45,Santos,Vasco,1,2,A,1.57,4.24,6.54,1.6,4.25,6.6,1.55,3.95,5.88,47550000,20950000
Brazil,Serie A,2017,2017-11-08,23:45,Vitoria,Palmeiras,3,1,H,2.88,3.51,2.54,3.0,3.58,2.6,2.8,3.28,2.45,30350000,78850000
Brazil,Serie A,2017,2017-11-09,22:00,Atletico-MG,Atletico GO,3,2,H,1.33,5.57,10.87,1.34,5.94,12.0,1.3,5.26,9.64,57750000,63330000
Brazil,Serie A,2017,2017-11-09,22:00,Sao Paulo,Chapecoense-SC,2,2,D,1.61,3.99,6.53,1.64,4.08,6.7,1.57,3.82,5.95,58830000,26150000
Brazil,Serie A,2017,2017-11-09,23:00,Fluminense,Coritiba,2,2,D,1.99,3.5,4.21,2.01,3.54,4.41,1.93,3.37,3.98,32850000,26630000
Brazil,Serie A,2017,2017-11-11,19:00,Botafogo RJ,Atletico-PR,0,1,A,2.1,3.38,3.94,2.15,3.44,4.04,2.04,3.21,3.76,24150000,34700000
Brazil,Serie A,2017,2017-11-11,21:00,Corinthians,Avai,1,0,H,1.46,4.52,8.37,1.46,4.64,9.5,1.41,4.36,7.83,44850000,26580000
Brazil,Serie A,2017,2017-11-12,19:00,Atletico GO,Sport Recife,2,0,H,3.29,3.5,2.3,3.29,3.5,2.4,3.04,3.3,2.3,11680000,36150000
Brazil,Serie A,2017,2017-11-12,19:00,Gremio,Vitoria,1,1,D,1.95,3.64,4.16,1.96,3.85,5.25,1.85,3.52,4.17,53950000,24080000
Brazil,Serie A,2017,2017-11-12,19:00,Palmeiras,Flamengo RJ,2,0,H,2.03,3.62,3.9,2.04,3.62,4.07,1.97,3.41,3.76,64750000,58500000
Brazil,Serie A,2017,2017-11-12,19:00,Vasco,Sao Paulo,1,1,D,3.02,3.29,2.57,3.02,3.29,2.72,2.86,3.1,2.53,31280000,65730000
Brazil,Serie A,2017,2017-11-12,20:00,Bahia,Atletico-MG,2,2,D,2.15,3.57,3.57,2.2,3.57,4.0,2.07,3.39,3.47,31250000,71100000
Brazil,Serie A,2017,2017-11-12,21:00,Coritiba,Ponte Preta,1,1,D,1.85,3.65,4.76,1.94,3.82,4.95,1.82,3.45,4.39,29950000,28000000
Brazil,Serie A,2017,2017-11-12,21:00,Cruzeiro,Fluminense,3,1,H,1.68,3.81,5.96,1.77,3.85,5.96,1.68,3.59,5.18,58300000,50380000
Brazil,Serie A,2017,2017-11-13,22:00,Chapecoense-SC,Santos,2,0,H,2.43,3.24,3.28,2.6,3.32,3.47,2.31,3.11,3.19,27250000,41530000
Brazil,Serie A,2017,2017-11-15,19:00,Ponte Preta,Atletico-PR,2,1,H,2.12,3.35,3.93,2.19,3.52,3.93,2.08,3.23,3.61,26900000,34700000
Brazil,Serie A,2017,2017-11-15,21:30,Cruzeiro,Avai,2,2,D,1.53,4.25,7.23,1.53,4.35,8.0,1.49,4.03,6.83,58300000,26580000
Brazil,Serie A,2017,2017-11-15,21:30,Gremio,Sao Paulo,1,0,H,2.04,3.31,4.32,2.07,3.38,4.5,1.98,3.21,4.01,53950000,65730000
Brazil,Serie A,2017,2017-11-15,23:45,Corinthians,Fluminense,3,1,H,1.58,4.01,6.93,1.61,4.1,7.02,1.55,3.86,6.13,44850000,50380000
Brazil,Serie A,2017,2017-11-15,23:45,Vasco,Atletico-MG,1,1,D,2.77,3.33,2.76,2.77,3.35,2.86,2.64,3.16,2.69,31280000,71100000
Brazil,Serie A,2017,2017-11-16,22:00,Botafogo RJ,Atletico GO,1,2,A,1.5,4.43,7.51,1.53,4.43,7.51,1.49,4.09,6.68,24150000,63330000
Brazil,Serie A,2017,2017-11-16,22:00,Chapecoense-SC,Vitoria,2,1,H,2.6,3.3,2.96,2.63,3.36,3.1,2.43,3.19,2.92,27250000,24080000
Brazil,Serie A,2017,2017-11-16,22:00,Palmeiras,Sport Recife,5,1,H,1.57,4.47,6.09,1.59,4.47,6.3,1.54,4.2,5.61,64750000,36150000
Brazil,Serie A,2017,2017-11-16,23:00,Bahia,Santos,3,1,H,1.93,3.53,4.35,2.08,3.65,4.4,1.9,3.44,4.01,31250000,41530000
Brazil,Serie A,2017,2017-11-16,23:00,Coritiba,Flamengo RJ,1,0,H,3.11,3.27,2.51,3.14,3.28,2.62,2.92,3.11,2.48,29950000,58500000
Brazil,Serie A,2017,2017-11-19,19:00,Atletico GO,Chapecoense-SC,1,1,D,2.5,3.44,2.99,2.59,3.44,3.0,2.45,3.24,2.85,11680000,26150000
Brazil,Serie A,2017,2017-11-19,19:00,Flamengo RJ,Corinthians,3,0,H,1.67,3.89,5.88,1.78,3.9,6.0,1.64,3.68,5.44,65900000,46700000
Brazil,Serie A,2017,2017-11-19,19:00,Sao Paulo,Botafogo RJ,0,0,D,2.18,3.38,3.71,2.23,3.5,3.9,2.1,3.27,3.52,58830000,26950000
Brazil,Serie A,2017,2017-11-19,19:00,Sport Recife,Bahia,1,0,H,1.88,3.98,4.15,2.1,3.98,4.2,1.96,3.57,3.66,38050000,22480000
Brazil,Serie A,2017,2017-11-19,19:00,Vitoria,Cruzeiro,1,1,D,1.89,3.76,4.36,2.07,3.76,4.38,1.97,3.46,3.73,30350000,74450000
Brazil,Serie A,2017,2017-11-19,21:00,Atletico-MG,Coritiba,3,0,H,1.55,4.42,6.54,1.61,4.42,6.54,1.55,4.08,5.76,57750000,26630000
Brazil,Serie A,2017,2017-11-19,21:00,Atletico-PR,Vasco,3,1,H,2.03,3.39,4.21,2.14,3.44,4.21,2.02,3.26,3.79,32800000,20950000
Brazil,Serie A,2017,2017-11-19,21:00,Santos,Gremio,1,0,H,1.5,4.4,7.62,1.55,4.4,7.7,1.49,4.07,6.79,47550000,64150000
Brazil,Serie A,2017,2017-11-20,19:00,Fluminense,Ponte Preta,2,0,H,1.88,3.46,4.9,1.9,3.65,4.9,1.82,3.42,4.46,32850000,28000000
Brazil,Serie A,2017,2017-11-20,22:00,Avai,Palmeiras,2,1,H,4.04,3.56,1.99,4.06,3.76,2.06,3.68,3.48,1.97,13530000,78850000
Brazil,Serie A,2017,2017-11-25,19:00,Fluminense,Sport Recife,1,2,A,2.21,3.5,3.49,2.33,3.53,3.5,2.16,3.37,3.25,32850000,36150000
Brazil,Serie A,2017,2017-11-26,19:00,Avai,Atletico-PR,1,0,H,2.77,3.4,2.7,2.77,3.4,3.0,2.58,3.2,2.72,13530000,34700000
Brazil,Serie A,2017,2017-11-26,19:00,Corinthians,Atletico-MG,2,2,D,2.22,3.56,3.42,2.24,3.56,3.6,2.16,3.35,3.27,44850000,71100000
Brazil,Serie A,2017,2017-11-26,19:00,Coritiba,Sao Paulo,1,2,A,2.0,3.5,4.16,2.05,3.54,4.3,1.95,3.37,3.92,29950000,65730000
Brazil,Serie A,2017,2017-11-26,19:00,Cruzeiro,Vasco,0,1,A,1.97,3.52,4.21,2.01,3.7,4.32,1.91,3.47,3.95,58300000,20950000
Brazil,Serie A,2017,2017-11-26,19:00,Gremio,Atletico GO,1,1,D,1.78,3.64,5.28,1.81,3.68,5.65,1.73,3.5,4.94,53950000,63330000
Brazil,Serie A,2017,2017-11-26,19:00,Ponte Preta,Vitoria,2,3,A,2.18,3.63,3.43,2.21,3.63,3.6,2.12,3.34,3.38,26900000,24080000
Brazil,Serie A,2017,2017-11-26,21:00,Bahia,Chapecoense-SC,0,1,A,1.73,4.01,5.04,1.75,4.06,5.34,1.69,3.77,4.82,31250000,26150000
Brazil,Serie A,2017,2017-11-26,21:00,Flamengo RJ,Santos,1,2,A,1.61,3.96,6.59,1.76,3.96,6.59,1.62,3.68,5.7,65900000,41530000
Brazil,Serie A,2017,2017-11-27,22:00,Palmeiras,Botafogo RJ,2,0,H,1.72,3.91,5.29,1.82,3.96,5.29,1.73,3.68,4.61,64750000,26950000
Brazil,Serie A,2017,2017-12-03,19:00,Atletico GO,Fluminense,1,1,D,2.33,3.63,3.12,2.6,3.63,3.2,2.34,3.39,2.91,11680000,50380000
Brazil,Serie A,2017,2017-12-03,19:00,Atletico-MG,Gremio,4,3,H,1.27,6.34,12.91,1.29,6.6,15.0,1.24,5.83,11.71,57750000,64150000
Brazil,Serie A,2017,2017-12-03,19:00,Atletico-PR,Palmeiras,3,0,H,2.88,3.61,2.49,3.0,3.61,2.5,2.8,3.38,2.41,32800000,78850000
Brazil,Serie A,2017,2017-12-03,19:00,Botafogo RJ,Cruzeiro,2,2,D,1.77,3.62,5.44,1.81,3.67,5.44,1.75,3.47,4.83,24150000,74450000
Brazil,Serie A,2017,2017-12-03,19:00,Chapecoense-SC,Coritiba,2,1,H,2.18,3.56,3.48,2.21,3.57,3.7,2.11,3.39,3.35,27250000,26630000
Brazil,Serie A,2017,2017-12-03,19:00,Santos,Avai,1,1,D,2.05,3.79,3.67,2.08,3.79,3.8,1.98,3.58,3.54,47550000,26580000
Brazil,Serie A,2017,2017-12-03,19:00,Sao Paulo,Bahia,1,1,D,1.71,4.07,5.12,1.73,4.1,5.22,1.67,3.8,4.89,58830000,22480000
Brazil,Serie A,2017,2017-12-03,19:00,Sport Recife,Corinthians,1,0,H,1.38,5.36,8.71,1.42,5.36,8.71,1.37,4.78,7.73,38050000,46700000
Brazil,Serie A,2017,2017-12-03,19:00,Vasco,Ponte Preta,2,1,H,1.36,5.25,10.2,1.4,5.31,10.5,1.33,4.81,9.27,31280000,28000000
Brazil,Serie A,2017,2017-12-03,19:00,Vitoria,Flamengo RJ,1,2,A,2.27,3.59,3.27,2.29,3.59,3.7,2.16,3.42,3.24,30350000,58500000
