Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2019,2019-05-05,20:00,CSA,Santos,0,0,D,4.84,3.49,1.85,5.0,3.55,1.89,4.57,3.37,1.81,27350000,94280000
Brazil,Serie A,2019,2019-05-05,20:00,Sao Paulo,Flamengo RJ,1,1,D,2.06,3.31,4.07,2.13,3.5,4.2,1.99,3.28,3.85,73700000,96250000
Brazil,Serie A,2019,2019-05-05,23:00,Bahia,Avai,1,0,H,1.62,3.91,6.1,1.65,3.91,7.0,1.6,3.68,5.87,28850000,10200000
Brazil,Serie A,2019,2019-05-05,23:00,Gremio,Fluminense,4,5,A,1.51,4.14,7.47,1.59,4.14,7.8,1.51,3.85,6.79,82200000,42550000
Brazil,Serie A,2019,2019-05-11,20:00,Fluminense,Botafogo RJ,0,1,A,2.1,3.3,3.95,2.1,3.4,4.16,1.98,3.26,3.91,42550000,31150000
Brazil,Serie A,2019,2019-05-11,23:00,Corinthians,Gremio,0,0,D,3.0,2.98,2.76,3.02,3.04,2.8,2.87,2.89,2.67,74150000,82200000
Brazil,Serie A,2019,2019-05-12,01:00,Goias,Ceara,2,1,H,2.16,3.18,3.93,2.2,3.24,4.0,2.12,3.08,3.69,23400000,23200000
Brazil,Serie A,2019,2019-05-12,15:00,Flamengo RJ,Chapecoense-SC,2,1,H,1.43,4.39,8.7,1.45,4.5,9.2,1.41,4.23,7.98,96250000,24800000
Brazil,Serie A,2019,2019-05-12,20:00,Atletico-MG,Palmeiras,0,2,A,3.37,2.96,2.52,3.37,3.2,2.52,3.12,2.99,2.42,46750000,114500000
Brazil,Serie A,2019,2019-05-12,20:00,Internacional,Cruzeiro,3,1,H,2.1,3.11,4.26,2.11,3.25,4.26,2.02,3.12,3.98,60400000,52400000
Brazil,Serie A,2019,2019-05-12,20:00,Santos,Vasco,3,0,H,1.4,4.71,8.56,1.48,4.8,8.56,1.4,4.52,7.44,94280000,42750000
Brazil,Serie A,2019,2019-05-12,23:00,Athletico-PR,Bahia,1,0,H,1.85,3.49,4.79,1.87,3.75,5.0,1.8,3.39,4.59,35100000,28850000
Brazil,Serie A,2019,2019-05-12,23:00,Avai,CSA,0,0,D,1.7,3.67,5.62,1.75,3.75,5.8,1.69,3.5,5.28,10200000,27350000
Brazil,Serie A,2019,2019-05-12,23:00,Fortaleza,Sao Paulo,0,1,A,2.97,3.0,2.77,3.0,3.15,2.77,2.86,3.03,2.58,18900000,73700000
Brazil,Serie A,2019,2019-05-18,22:00,Fluminense,Cruzeiro,4,1,H,2.65,3.04,3.08,2.75,3.1,3.12,2.59,2.98,2.91,42550000,52400000
Brazil,Serie A,2019,2019-05-18,23:00,Atletico-MG,Flamengo RJ,2,1,H,2.88,3.21,2.68,2.98,3.26,2.68,2.84,3.14,2.52,46750000,96250000
Brazil,Serie A,2019,2019-05-18,23:00,Palmeiras,Santos,4,0,H,1.68,3.75,5.76,1.71,3.75,5.9,1.67,3.58,5.32,114500000,94280000
Brazil,Serie A,2019,2019-05-19,15:00,Sao Paulo,Bahia,0,0,D,1.83,3.41,5.1,1.84,3.55,5.5,1.76,3.4,4.91,73700000,28850000
Brazil,Serie A,2019,2019-05-19,20:00,Athletico-PR,Corinthians,0,2,A,2.25,3.1,3.76,2.42,3.14,3.8,2.29,2.95,3.43,35100000,74150000
Brazil,Serie A,2019,2019-05-19,20:00,Chapecoense-SC,Fortaleza,1,3,A,2.41,3.01,3.52,2.41,3.2,3.53,2.31,2.97,3.37,24800000,18900000
Brazil,Serie A,2019,2019-05-19,20:00,Goias,Botafogo RJ,1,0,H,2.26,3.2,3.61,2.26,3.25,3.61,2.19,3.14,3.44,23400000,31150000
Brazil,Serie A,2019,2019-05-19,20:00,Internacional,CSA,2,0,H,1.22,6.05,17.04,1.25,6.05,19.0,1.23,5.62,14.01,60400000,27350000
Brazil,Serie A,2019,2019-05-19,23:00,Ceara,Gremio,2,1,H,3.03,3.09,2.65,3.17,3.1,2.7,2.94,2.98,2.56,23200000,82200000
Brazil,Serie A,2019,2019-05-19,23:00,Vasco,Avai,1,1,D,1.71,3.71,5.48,1.73,3.75,5.5,1.7,3.55,5.15,42750000,10200000
Brazil,Serie A,2019,2019-05-25,20:00,Botafogo RJ,Palmeiras,0,1,A,8.64,4.39,1.43,10.0,4.39,1.48,8.15,4.13,1.42,31150000,114500000
Brazil,Serie A,2019,2019-05-25,23:00,Gremio,Atletico-MG,1,0,H,1.63,3.95,5.85,1.69,4.0,6.5,1.61,3.76,5.57,82200000,46750000
Brazil,Serie A,2019,2019-05-26,20:00,Flamengo RJ,Athletico-PR,3,2,H,1.43,4.52,8.23,1.45,4.65,9.1,1.4,4.35,8.08,96250000,35100000
Brazil,Serie A,2019,2019-05-26,20:00,Santos,Internacional,0,0,D,1.85,3.6,4.63,1.9,3.6,4.75,1.82,3.46,4.38,94280000,60400000
Brazil,Serie A,2019,2019-05-26,23:00,Bahia,Fluminense,3,2,H,1.91,3.37,4.71,1.96,3.44,4.71,1.89,3.27,4.29,28850000,42550000
Brazil,Serie A,2019,2019-05-26,23:00,Corinthians,Sao Paulo,1,0,H,2.45,2.83,3.71,2.5,3.0,3.75,2.36,2.76,3.56,74150000,73700000
Brazil,Serie A,2019,2019-05-26,23:00,Cruzeiro,Chapecoense-SC,1,2,A,1.4,4.37,10.03,1.42,4.4,10.5,1.39,4.22,9.06,52400000,24800000
Brazil,Serie A,2019,2019-05-26,23:00,Fortaleza,Vasco,1,1,D,1.89,3.48,4.58,2.04,3.5,4.7,1.88,3.33,4.21,18900000,42750000
Brazil,Serie A,2019,2019-05-28,00:00,Avai,Ceara,1,2,A,2.64,2.89,3.27,2.64,3.0,3.4,2.49,2.88,3.14,10200000,23200000
Brazil,Serie A,2019,2019-05-28,00:00,CSA,Goias,1,0,H,2.84,2.9,3.0,2.84,3.02,3.0,2.64,2.89,2.92,27350000,23400000
Brazil,Serie A,2019,2019-06-01,20:00,Flamengo RJ,Fortaleza,2,0,H,1.42,4.66,8.05,1.48,4.66,8.8,1.41,4.4,7.63,96250000,18900000
Brazil,Serie A,2019,2019-06-01,23:00,Bahia,Gremio,1,0,H,2.48,2.98,3.41,2.48,3.1,3.41,2.4,2.92,3.23,28850000,82200000
Brazil,Serie A,2019,2019-06-02,15:00,Botafogo RJ,Vasco,1,0,H,2.35,3.19,3.42,2.36,3.28,3.45,2.24,3.13,3.3,31150000,42750000
Brazil,Serie A,2019,2019-06-02,20:00,Athletico-PR,Fluminense,3,0,H,1.66,3.88,5.67,1.7,3.93,5.75,1.64,3.76,5.23,35100000,42550000
Brazil,Serie A,2019,2019-06-02,20:00,Ceara,Santos,0,1,A,2.84,3.21,2.73,2.84,3.28,2.74,2.69,3.13,2.65,23200000,94280000
Brazil,Serie A,2019,2019-06-02,20:00,Sao Paulo,Cruzeiro,1,1,D,2.37,2.98,3.65,2.38,3.1,3.65,2.26,2.93,3.52,73700000,52400000
Brazil,Serie A,2019,2019-06-02,23:00,Atletico-MG,CSA,4,0,H,1.41,4.64,8.45,1.48,4.64,9.0,1.42,4.28,7.77,46750000,27350000
Brazil,Serie A,2019,2019-06-02,23:00,Chapecoense-SC,Palmeiras,1,2,A,6.2,3.54,1.68,6.5,3.7,1.68,5.92,3.49,1.63,24800000,114500000
Brazil,Serie A,2019,2019-06-02,23:00,Internacional,Avai,2,0,H,1.44,4.3,8.84,1.46,4.47,9.2,1.43,4.14,7.95,60400000,10200000
Brazil,Serie A,2019,2019-06-08,00:30,Vasco,Internacional,2,1,H,3.12,3.14,2.53,3.15,3.14,2.55,3.0,3.04,2.46,42750000,60400000
Brazil,Serie A,2019,2019-06-08,20:30,Palmeiras,Athletico-PR,1,0,H,1.58,3.75,7.14,1.62,4.33,7.5,1.55,3.77,6.35,114500000,35100000
Brazil,Serie A,2019,2019-06-08,23:00,Cruzeiro,Corinthians,0,0,D,1.91,3.26,4.93,1.97,3.4,5.2,1.88,3.16,4.58,52400000,74150000
Brazil,Serie A,2019,2019-06-08,23:00,Gremio,Fortaleza,1,0,H,1.48,4.21,7.99,1.5,4.5,8.8,1.45,4.08,7.56,82200000,18900000
Brazil,Serie A,2019,2019-06-08,23:30,Ceara,Bahia,0,0,D,2.65,2.96,3.16,2.65,3.0,3.25,2.52,2.88,3.09,23200000,28850000
Brazil,Serie A,2019,2019-06-09,01:00,Avai,Sao Paulo,0,0,D,3.1,2.91,2.75,3.25,2.93,2.75,2.99,2.82,2.67,10200000,73700000
Brazil,Serie A,2019,2019-06-09,23:00,CSA,Botafogo RJ,1,2,A,3.11,2.99,2.67,3.15,3.04,2.67,2.98,2.91,2.57,27350000,31150000
Brazil,Serie A,2019,2019-06-09,23:00,Fluminense,Flamengo RJ,0,0,D,5.0,3.67,1.78,5.1,3.7,1.83,4.57,3.56,1.77,42550000,96250000
Brazil,Serie A,2019,2019-06-09,23:00,Santos,Atletico-MG,3,1,H,1.75,3.81,4.98,1.8,4.0,5.1,1.73,3.67,4.65,94280000,46750000
Brazil,Serie A,2019,2019-06-11,00:00,Goias,Chapecoense-SC,3,1,H,1.87,3.31,5.02,1.91,3.42,5.02,1.85,3.28,4.53,23400000,24800000
Brazil,Serie A,2019,2019-06-12,23:15,Botafogo RJ,Gremio,0,1,A,3.21,3.08,2.51,3.21,3.14,2.8,3.01,2.98,2.5,31150000,82200000
Brazil,Serie A,2019,2019-06-13,01:00,Fortaleza,Cruzeiro,2,1,H,3.35,3.1,2.42,3.4,3.15,2.56,3.2,2.96,2.41,18900000,52400000
Brazil,Serie A,2019,2019-06-13,01:30,CSA,Flamengo RJ,0,2,A,13.92,5.83,1.25,16.0,6.4,1.31,11.74,5.64,1.24,27350000,96250000
Brazil,Serie A,2019,2019-06-13,01:30,Internacional,Bahia,3,1,H,1.74,3.5,5.65,1.8,3.5,5.9,1.74,3.34,5.18,60400000,28850000
Brazil,Serie A,2019,2019-06-13,01:30,Santos,Corinthians,1,0,H,1.72,3.5,5.9,1.72,3.75,6.2,1.68,3.48,5.41,94280000,74150000
Brazil,Serie A,2019,2019-06-13,23:15,Vasco,Ceara,1,0,H,2.2,3.21,3.71,2.31,3.22,3.8,2.22,3.08,3.44,42750000,23200000
Brazil,Serie A,2019,2019-06-14,00:00,Atletico-MG,Sao Paulo,1,1,D,1.97,3.31,4.49,1.99,3.35,4.49,1.94,3.23,4.15,46750000,73700000
Brazil,Serie A,2019,2019-06-14,00:00,Chapecoense-SC,Fluminense,1,1,D,2.77,3.07,2.87,2.8,3.08,2.94,2.7,2.96,2.79,24800000,42550000
Brazil,Serie A,2019,2019-06-14,00:00,Goias,Athletico-PR,2,1,H,2.96,3.15,2.63,2.98,3.28,2.7,2.86,3.1,2.53,23400000,35100000
Brazil,Serie A,2019,2019-06-14,00:00,Palmeiras,Avai,2,0,H,1.26,5.33,16.58,1.28,6.19,16.58,1.24,5.35,14.04,114500000,10200000
Brazil,Serie A,2019,2019-07-13,21:00,Fortaleza,Avai,2,0,H,2.03,3.07,4.54,2.05,3.2,4.75,1.96,3.09,4.34,18900000,10200000
Brazil,Serie A,2019,2019-07-13,21:00,Gremio,Vasco,2,1,H,1.57,3.92,6.44,1.65,3.92,6.6,1.58,3.74,6.07,82200000,42750000
Brazil,Serie A,2019,2019-07-13,23:00,Bahia,Santos,0,1,A,2.77,3.13,2.79,2.83,3.18,2.8,2.71,3.06,2.7,28850000,94280000
Brazil,Serie A,2019,2019-07-13,23:00,Sao Paulo,Palmeiras,1,1,D,3.81,2.9,2.31,3.9,3.0,2.35,3.67,2.82,2.28,73700000,114500000
Brazil,Serie A,2019,2019-07-14,15:00,Flamengo RJ,Goias,6,1,H,1.24,6.16,12.49,1.28,6.55,15.0,1.23,5.89,11.76,96250000,23400000
Brazil,Serie A,2019,2019-07-14,20:00,Athletico-PR,Internacional,1,0,H,1.63,3.9,5.94,1.75,3.9,6.4,1.63,3.64,5.75,35100000,60400000
Brazil,Serie A,2019,2019-07-14,20:00,Corinthians,CSA,1,0,H,1.37,4.36,12.39,1.41,4.5,12.39,1.36,4.28,10.09,74150000,27350000
Brazil,Serie A,2019,2019-07-14,20:00,Cruzeiro,Botafogo RJ,0,0,D,1.68,3.69,5.87,1.74,3.8,5.9,1.66,3.6,5.45,52400000,31150000
Brazil,Serie A,2019,2019-07-14,23:00,Chapecoense-SC,Atletico-MG,1,2,A,2.51,3.16,3.13,2.6,3.23,3.2,2.42,3.1,3.04,24800000,46750000
Brazil,Serie A,2019,2019-07-16,00:00,Fluminense,Ceara,1,1,D,1.67,3.54,6.34,1.7,3.65,6.4,1.66,3.52,5.55,42550000,23200000
Brazil,Serie A,2019,2019-07-20,15:00,Vasco,Fluminense,2,1,H,2.43,3.21,3.21,2.44,3.3,3.35,2.34,3.18,3.1,42750000,42550000
Brazil,Serie A,2019,2019-07-20,21:00,Bahia,Cruzeiro,0,0,D,1.67,3.72,5.92,1.88,3.78,6.3,1.67,3.58,5.39,28850000,52400000
Brazil,Serie A,2019,2019-07-20,23:00,Ceara,Palmeiras,2,0,H,5.15,3.36,1.84,5.4,3.4,1.91,4.84,3.27,1.81,23200000,114500000
Brazil,Serie A,2019,2019-07-20,23:00,CSA,Athletico-PR,0,4,A,3.53,3.38,2.2,3.6,3.38,2.36,3.34,3.23,2.19,27350000,35100000
Brazil,Serie A,2019,2019-07-20,23:00,Internacional,Gremio,1,1,D,2.29,2.92,3.92,2.34,3.08,4.0,2.22,2.91,3.67,60400000,82200000
Brazil,Serie A,2019,2019-07-21,15:00,Botafogo RJ,Santos,0,1,A,3.61,3.13,2.28,3.75,3.17,2.37,3.41,3.05,2.25,31150000,94280000
Brazil,Serie A,2019,2019-07-21,20:00,Atletico-MG,Fortaleza,2,2,D,1.51,4.29,6.88,1.56,4.4,6.88,1.5,4.12,6.29,46750000,18900000
Brazil,Serie A,2019,2019-07-21,20:00,Corinthians,Flamengo RJ,1,1,D,3.1,2.92,2.71,3.1,3.9,4.75,2.94,2.9,2.68,74150000,96250000
Brazil,Serie A,2019,2019-07-21,23:00,Avai,Goias,0,0,D,2.02,3.26,4.3,2.12,3.27,4.4,2.01,3.14,4.04,10200000,23400000
Brazil,Serie A,2019,2019-07-23,00:00,Sao Paulo,Chapecoense-SC,4,0,H,1.53,3.87,7.92,1.56,4.05,8.0,1.51,3.83,7.07,73700000,24800000
Brazil,Serie A,2019,2019-07-27,21:00,Palmeiras,Vasco,1,1,D,1.47,4.05,8.75,1.52,4.22,9.0,1.47,3.99,7.38,114500000,42750000
Brazil,Serie A,2019,2019-07-27,23:00,Cruzeiro,Athletico-PR,0,2,A,3.8,3.18,2.18,3.8,3.22,3.15,3.29,3.07,2.31,52400000,35100000
Brazil,Serie A,2019,2019-07-27,23:00,Fluminense,Sao Paulo,1,2,A,2.49,3.14,3.18,2.54,3.19,3.3,2.43,3.06,3.04,42550000,73700000
Brazil,Serie A,2019,2019-07-27,23:00,Internacional,Ceara,1,0,H,1.99,3.22,4.56,1.99,3.35,4.56,1.94,3.18,4.26,60400000,23200000
Brazil,Serie A,2019,2019-07-28,15:00,Chapecoense-SC,Bahia,0,0,D,2.81,3.04,2.87,2.88,3.04,2.95,2.71,2.93,2.81,24800000,28850000
Brazil,Serie A,2019,2019-07-28,20:00,Flamengo RJ,Botafogo RJ,3,2,H,1.4,4.75,8.49,1.41,4.85,11.0,1.37,4.58,8.37,96250000,31150000
Brazil,Serie A,2019,2019-07-28,20:00,Santos,Avai,3,1,H,1.29,5.25,13.32,1.32,5.25,13.32,1.29,4.96,11.28,94280000,10200000
Brazil,Serie A,2019,2019-07-28,23:00,Fortaleza,Corinthians,1,3,A,2.53,2.96,3.31,2.56,2.96,3.7,2.48,2.84,3.22,18900000,74150000
Brazil,Serie A,2019,2019-07-28,23:00,Goias,Atletico-MG,0,0,D,3.01,3.35,2.48,3.01,3.46,2.5,2.83,3.31,2.43,23400000,46750000
Brazil,Serie A,2019,2019-07-30,00:00,CSA,Gremio,0,0,D,5.91,3.64,1.68,6.5,3.64,1.72,5.65,3.47,1.67,27350000,82200000
Brazil,Serie A,2019,2019-08-03,23:00,Ceara,Fortaleza,2,1,H,2.31,2.98,3.75,2.35,3.14,3.75,2.25,2.99,3.47,23200000,18900000
Brazil,Serie A,2019,2019-08-03,23:00,Fluminense,Internacional,2,1,H,1.92,3.35,4.67,2.01,3.5,4.67,1.9,3.34,4.19,42550000,60400000
Brazil,Serie A,2019,2019-08-04,15:00,Santos,Goias,6,1,H,1.23,6.49,13.63,1.26,6.49,19.0,1.24,5.85,11.49,94280000,23400000
Brazil,Serie A,2019,2019-08-04,20:00,Avai,Botafogo RJ,0,2,A,2.31,2.96,3.77,2.33,3.13,3.77,2.24,2.96,3.52,10200000,31150000
Brazil,Serie A,2019,2019-08-04,20:00,Bahia,Flamengo RJ,3,0,H,2.91,3.24,2.61,2.96,3.4,2.65,2.81,3.14,2.54,28850000,96250000
Brazil,Serie A,2019,2019-08-04,23:00,Atletico-MG,Cruzeiro,2,0,H,2.09,3.27,4.01,2.14,3.4,4.2,2.04,3.24,3.73,46750000,52400000
Brazil,Serie A,2019,2019-08-04,23:00,Corinthians,Palmeiras,1,1,D,3.76,2.77,2.45,3.76,3.1,2.5,3.48,2.77,2.39,74150000,114500000
Brazil,Serie A,2019,2019-08-04,23:00,Vasco,CSA,0,0,D,1.6,3.73,6.8,1.62,3.9,7.0,1.57,3.72,6.19,42750000,27350000
Brazil,Serie A,2019,2019-08-06,00:00,Gremio,Chapecoense-SC,3,3,D,1.29,5.34,12.25,1.3,5.45,14.5,1.28,5.09,11.47,82200000,24800000
Brazil,Serie A,2019,2019-08-07,23:15,Corinthians,Goias,2,0,H,1.52,3.92,7.98,1.55,4.1,7.98,1.5,3.85,7.2,74150000,23400000
Brazil,Serie A,2019,2019-08-10,21:00,Ceara,Chapecoense-SC,4,1,H,1.65,3.8,5.89,1.67,3.9,6.4,1.63,3.67,5.64,23200000,24800000
Brazil,Serie A,2019,2019-08-10,21:00,Sao Paulo,Santos,3,2,H,2.64,2.99,3.11,2.64,3.1,3.15,2.54,2.96,2.98,73700000,94280000
Brazil,Serie A,2019,2019-08-10,23:00,Flamengo RJ,Gremio,3,1,H,1.59,3.77,6.94,1.62,3.9,6.94,1.56,3.75,6.21,96250000,82200000
Brazil,Serie A,2019,2019-08-11,01:00,Atletico-MG,Fluminense,2,1,H,1.85,3.69,4.49,1.87,3.8,4.62,1.8,3.6,4.29,46750000,42550000
Brazil,Serie A,2019,2019-08-11,15:00,Internacional,Corinthians,0,0,D,1.93,3.21,4.92,1.97,3.25,4.92,1.91,3.1,4.56,60400000,74150000
Brazil,Serie A,2019,2019-08-11,20:00,Avai,Cruzeiro,2,2,D,3.25,3.03,2.52,3.3,3.1,2.56,3.13,2.94,2.45,10200000,52400000
Brazil,Serie A,2019,2019-08-11,20:00,Botafogo RJ,Athletico-PR,2,1,H,2.16,3.34,3.66,2.23,3.6,3.9,2.09,3.28,3.55,31150000,35100000
Brazil,Serie A,2019,2019-08-11,20:00,Palmeiras,Bahia,2,2,D,1.38,4.53,10.17,1.41,4.6,10.5,1.37,4.38,9.27,114500000,28850000
Brazil,Serie A,2019,2019-08-11,23:00,Goias,Vasco,0,1,A,2.16,3.26,3.76,2.27,3.3,3.76,2.15,3.18,3.49,23400000,42750000
Brazil,Serie A,2019,2019-08-13,00:00,CSA,Fortaleza,0,2,A,3.01,3.06,2.66,3.01,3.06,2.85,2.82,2.94,2.68,27350000,18900000
Brazil,Serie A,2019,2019-08-17,21:00,Corinthians,Botafogo RJ,2,0,H,1.56,3.81,7.26,1.67,3.81,7.8,1.59,3.51,6.58,74150000,31150000
Brazil,Serie A,2019,2019-08-17,21:00,Fortaleza,Internacional,0,1,A,2.23,3.27,3.56,2.28,3.3,3.75,2.18,3.14,3.47,18900000,60400000
Brazil,Serie A,2019,2019-08-17,23:00,Athletico-PR,Atletico-MG,1,0,H,1.87,3.85,4.15,1.9,3.85,4.75,1.84,3.54,4.17,35100000,46750000
Brazil,Serie A,2019,2019-08-17,23:00,Vasco,Flamengo RJ,1,4,A,6.11,3.78,1.64,6.6,3.9,1.68,5.74,3.68,1.62,42750000,96250000
Brazil,Serie A,2019,2019-08-18,01:00,Gremio,Palmeiras,1,1,D,2.82,3.05,2.84,2.9,3.2,2.9,2.74,2.98,2.74,82200000,114500000
Brazil,Serie A,2019,2019-08-18,20:00,Bahia,Goias,1,1,D,1.48,4.25,7.71,1.51,4.4,8.5,1.46,4.2,7.09,28850000,23400000
Brazil,Serie A,2019,2019-08-18,20:00,Cruzeiro,Santos,2,0,H,2.81,3.09,2.82,2.82,3.26,2.82,2.71,3.05,2.71,52400000,94280000
Brazil,Serie A,2019,2019-08-18,20:00,Fluminense,CSA,0,1,A,1.31,5.34,10.63,1.33,5.34,12.0,1.31,4.9,10.4,42550000,27350000
Brazil,Serie A,2019,2019-08-18,20:00,Sao Paulo,Ceara,1,0,H,1.66,3.55,6.55,1.7,3.7,6.6,1.63,3.52,5.93,73700000,23200000
Brazil,Serie A,2019,2019-08-18,23:00,Chapecoense-SC,Avai,1,0,H,2.12,3.1,4.12,2.14,3.16,4.2,2.07,3.02,3.97,24800000,10200000
Brazil,Serie A,2019,2019-08-21,23:15,Athletico-PR,Sao Paulo,0,1,A,2.02,3.28,4.3,2.05,3.28,4.35,2.0,3.14,4.06,35100000,73700000
Brazil,Serie A,2019,2019-08-24,15:00,Atletico-MG,Bahia,0,1,A,2.07,3.21,4.16,2.2,3.4,4.16,2.06,3.16,3.81,46750000,28850000
Brazil,Serie A,2019,2019-08-24,21:00,Gremio,Athletico-PR,2,1,H,2.2,3.27,3.64,2.35,3.28,3.7,2.22,3.13,3.4,82200000,35100000
Brazil,Serie A,2019,2019-08-25,20:00,Goias,Internacional,2,1,H,2.6,3.13,3.02,2.68,3.34,3.1,2.52,3.07,2.94,23400000,60400000
Brazil,Serie A,2019,2019-08-25,20:00,Santos,Fortaleza,3,3,D,1.33,5.12,10.82,1.36,5.3,11.0,1.32,4.98,9.68,94280000,18900000
Brazil,Serie A,2019,2019-08-25,20:00,Vasco,Sao Paulo,2,0,H,2.98,2.97,2.76,3.03,3.09,2.78,2.91,2.94,2.63,42750000,73700000
Brazil,Serie A,2019,2019-08-25,23:00,Avai,Corinthians,1,1,D,2.85,2.88,2.97,2.86,3.1,3.06,2.75,2.8,2.9,10200000,74150000
Brazil,Serie A,2019,2019-08-25,23:00,Ceara,Flamengo RJ,0,3,A,3.24,3.29,2.37,3.4,3.3,2.44,3.14,3.19,2.31,23200000,96250000
Brazil,Serie A,2019,2019-08-25,23:00,CSA,Cruzeiro,1,1,D,4.33,3.28,2.01,5.25,3.41,2.03,4.39,3.25,1.9,27350000,52400000
Brazil,Serie A,2019,2019-08-27,00:00,Botafogo RJ,Chapecoense-SC,0,0,D,1.8,3.48,5.15,1.83,3.6,5.4,1.75,3.43,4.95,31150000,24800000
