Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,VH,VA
Brazil,Serie A,2023,2023-05-07,22:30,Botafogo RJ,Atletico-MG,2,0,H,3.72,3.33,2.18,3.72,3.45,2.28,3.5,3.22,2.15,64200000,102250000
Brazil,Serie A,2023,2023-05-07,22:30,Goias,Palmeiras,0,5,A,5.53,3.99,1.67,6.0,4.09,1.77,5.13,3.81,1.66,22600000,154150000
Brazil,Serie A,2023,2023-05-07,22:30,Gremio,Bragantino,3,3,D,1.91,3.6,4.41,2.0,3.6,4.5,1.9,3.47,4.05,54750000,83000000
Brazil,Serie A,2023,2023-05-09,00:00,Corinthians,Fortaleza,1,1,D,2.66,3.1,3.05,2.69,3.28,3.26,2.55,3.06,2.93,92200000,38750000
Brazil,Serie A,2023,2023-05-10,23:00,Bragantino,America MG,2,2,D,1.83,3.77,4.62,1.9,3.85,4.83,1.8,3.67,4.36,83000000,30500000
Brazil,Serie A,2023,2023-05-10,23:00,Internacional,Athletico-PR,0,2,A,1.82,3.61,4.93,1.88,3.61,5.13,1.8,3.48,4.62,67850000,82950000
Brazil,Serie A,2023,2023-05-10,23:00,Santos,Bahia,3,0,H,2.3,3.14,3.65,2.38,3.25,3.65,2.26,3.08,3.41,81450000,55500000
Brazil,Serie A,2023,2023-05-11,00:00,Cuiaba,Atletico-MG,0,4,A,3.86,3.3,2.15,4.03,3.33,2.29,3.63,3.19,2.13,19030000,102250000
Brazil,Serie A,2023,2023-05-11,00:00,Flamengo RJ,Goias,2,0,H,1.25,6.22,12.58,1.28,6.5,13.0,1.24,5.98,11.65,153550000,22600000
Brazil,Serie A,2023,2023-05-11,01:30,Cruzeiro,Fluminense,0,2,A,2.74,3.21,2.85,2.8,3.35,2.9,2.62,3.15,2.76,36950000,64600000
Brazil,Serie A,2023,2023-05-11,01:30,Palmeiras,Gremio,4,1,H,1.41,4.71,8.65,1.44,4.9,9.0,1.39,4.64,7.92,154150000,54750000
Brazil,Serie A,2023,2023-05-11,23:00,Coritiba,Vasco,1,1,D,3.49,3.17,2.46,3.56,3.3,2.62,3.28,3.09,2.34,39050000,78000000
Brazil,Serie A,2023,2023-05-11,23:30,Botafogo RJ,Corinthians,3,0,H,1.95,3.47,4.56,1.98,3.6,4.8,1.86,3.41,4.34,64200000,92200000
Brazil,Serie A,2023,2023-05-12,00:00,Fortaleza,Sao Paulo,0,0,D,2.0,3.42,4.24,2.04,3.58,4.4,1.95,3.37,4.01,38750000,85450000
Brazil,Serie A,2023,2023-05-13,20:00,Bahia,Flamengo RJ,2,3,A,3.15,3.46,2.38,3.2,3.55,2.4,3.05,3.37,2.3,55500000,153550000
Brazil,Serie A,2023,2023-05-13,22:30,Fluminense,Cuiaba,2,0,H,1.4,4.76,8.03,1.44,5.21,8.17,1.4,4.63,7.53,64600000,19030000
Brazil,Serie A,2023,2023-05-13,22:30,Palmeiras,Bragantino,1,1,D,1.6,4.2,5.91,1.61,4.42,6.25,1.56,4.11,5.64,154150000,83000000
Brazil,Serie A,2023,2023-05-14,01:00,Atletico-MG,Internacional,2,0,H,1.56,3.92,6.56,1.64,4.25,6.8,1.56,3.89,6.1,102250000,67850000
Brazil,Serie A,2023,2023-05-14,20:00,Corinthians,Sao Paulo,1,1,D,2.57,3.02,3.25,2.61,3.15,3.25,2.49,2.99,3.08,92200000,85450000
Brazil,Serie A,2023,2023-05-14,20:00,Gremio,Fortaleza,0,0,D,1.9,3.64,4.38,2.17,3.71,4.4,1.89,3.54,4.03,54750000,38750000
Brazil,Serie A,2023,2023-05-14,20:00,Vasco,Santos,0,1,A,1.93,3.33,4.73,2.02,3.43,4.8,1.9,3.22,4.47,78000000,81450000
Brazil,Serie A,2023,2023-05-14,22:30,America MG,Cruzeiro,0,4,A,2.56,3.47,2.87,2.6,3.5,3.02,2.49,3.34,2.78,30500000,36950000
Brazil,Serie A,2023,2023-05-14,22:30,Athletico-PR,Coritiba,3,2,H,1.63,3.83,6.41,1.66,3.9,7.51,1.61,3.67,6.1,82950000,39050000
Brazil,Serie A,2023,2023-05-14,22:30,Goias,Botafogo RJ,2,1,H,3.27,3.29,2.4,3.56,3.36,2.4,3.11,3.26,2.32,22600000,64200000
Brazil,Serie A,2023,2023-05-20,20:00,Bahia,Goias,1,1,D,1.71,3.76,5.54,1.75,3.82,5.6,1.7,3.66,5.09,55500000,22600000
Brazil,Serie A,2023,2023-05-20,22:30,America MG,Fortaleza,2,1,H,3.05,3.39,2.47,3.17,3.5,2.88,2.87,3.32,2.44,30500000,38750000
Brazil,Serie A,2023,2023-05-20,22:30,Botafogo RJ,Fluminense,1,0,H,2.77,3.32,2.74,2.97,3.45,2.74,2.7,3.25,2.62,64200000,64600000
Brazil,Serie A,2023,2023-05-20,22:30,Bragantino,Athletico-PR,2,0,H,1.85,3.64,4.63,1.97,3.72,4.63,1.83,3.57,4.26,83000000,82950000
Brazil,Serie A,2023,2023-05-20,22:30,Coritiba,Atletico-MG,1,2,A,4.83,3.45,1.88,4.9,3.55,1.9,4.6,3.36,1.83,39050000,102250000
Brazil,Serie A,2023,2023-05-20,22:30,Sao Paulo,Vasco,4,2,H,1.87,3.44,4.88,1.9,3.58,4.9,1.84,3.38,4.51,85450000,78000000
Brazil,Serie A,2023,2023-05-21,01:00,Santos,Palmeiras,0,0,D,5.45,3.63,1.75,5.69,3.72,1.92,5.1,3.53,1.73,81450000,154150000
Brazil,Serie A,2023,2023-05-21,20:00,Flamengo RJ,Corinthians,1,0,H,1.43,4.45,9.02,1.47,4.9,9.3,1.41,4.4,8.09,153550000,92200000
Brazil,Serie A,2023,2023-05-21,22:30,Gremio,Internacional,3,1,H,2.05,3.36,4.1,2.21,3.4,4.2,2.02,3.26,3.85,54750000,67850000
Brazil,Serie A,2023,2023-05-23,00:00,Cruzeiro,Cuiaba,0,1,A,1.64,3.77,6.45,1.64,4.1,7.0,1.58,3.75,6.27,36950000,19030000
Brazil,Serie A,2023,2023-05-27,20:00,Athletico-PR,Gremio,1,2,A,1.64,4.0,5.9,1.83,4.0,6.2,1.64,3.74,5.51,82950000,54750000
Brazil,Serie A,2023,2023-05-27,20:00,Fortaleza,Vasco,2,0,H,1.68,4.03,5.3,1.72,4.1,5.4,1.66,3.89,5.05,38750000,78000000
Brazil,Serie A,2023,2023-05-27,22:30,Cuiaba,Coritiba,1,1,D,1.89,3.44,4.74,1.9,3.57,5.0,1.85,3.3,4.65,19030000,39050000
Brazil,Serie A,2023,2023-05-27,22:30,Flamengo RJ,Cruzeiro,1,1,D,1.7,3.77,5.63,1.73,4.03,5.63,1.68,3.7,5.11,153550000,36950000
Brazil,Serie A,2023,2023-05-28,01:00,Sao Paulo,Goias,2,1,H,1.57,3.91,7.17,1.62,4.37,7.5,1.55,3.89,6.45,85450000,22600000
Brazil,Serie A,2023,2023-05-28,20:00,Corinthians,Fluminense,2,0,H,2.81,3.19,2.79,2.86,3.29,2.89,2.71,3.09,2.71,92200000,64600000
Brazil,Serie A,2023,2023-05-28,20:00,Internacional,Bahia,2,0,H,2.12,3.52,3.67,2.12,3.64,3.85,2.05,3.44,3.59,67850000,55500000
Brazil,Serie A,2023,2023-05-28,22:30,Atletico-MG,Palmeiras,1,1,D,2.29,3.3,3.43,2.53,3.4,3.47,2.25,3.23,3.28,102250000,154150000
Brazil,Serie A,2023,2023-05-28,22:30,Bragantino,Santos,2,0,H,1.78,3.52,5.46,1.87,3.56,5.6,1.76,3.41,5.07,83000000,81450000
Brazil,Serie A,2023,2023-05-28,23:00,Botafogo RJ,America MG,2,0,H,1.83,3.72,4.7,1.87,3.8,5.37,1.79,3.59,4.49,64200000,30500000
Brazil,Serie A,2023,2023-06-03,20:00,Fortaleza,Bahia,0,0,D,1.61,4.02,6.12,1.73,4.1,6.19,1.6,3.88,5.68,38750000,55500000
Brazil,Serie A,2023,2023-06-03,22:30,America MG,Corinthians,2,0,H,2.93,3.14,2.72,3.0,3.34,2.97,2.8,3.08,2.65,30500000,92200000
Brazil,Serie A,2023,2023-06-03,22:30,Athletico-PR,Botafogo RJ,1,0,H,1.99,3.5,4.16,2.16,3.66,4.16,2.05,3.34,3.69,82950000,64200000
Brazil,Serie A,2023,2023-06-03,22:30,Cruzeiro,Atletico-MG,0,1,A,3.53,3.11,2.37,3.67,3.23,2.41,3.32,3.06,2.32,36950000,102250000
Brazil,Serie A,2023,2023-06-04,01:00,Santos,Internacional,1,1,D,2.52,2.88,3.54,2.52,3.14,3.85,2.36,2.88,3.46,81450000,67850000
Brazil,Serie A,2023,2023-06-04,20:00,Fluminense,Bragantino,2,1,H,1.77,3.73,4.99,1.8,3.86,5.42,1.74,3.69,4.66,64600000,83000000
Brazil,Serie A,2023,2023-06-04,20:00,Gremio,Sao Paulo,2,1,H,2.09,3.32,4.01,2.25,3.42,4.01,2.09,3.25,3.67,54750000,85450000
Brazil,Serie A,2023,2023-06-04,22:30,Goias,Cuiaba,0,1,A,2.35,3.02,3.68,2.35,3.17,3.9,2.26,2.99,3.53,22600000,19030000
Brazil,Serie A,2023,2023-06-04,22:30,Palmeiras,Coritiba,3,1,H,1.29,5.88,11.94,1.3,6.16,14.22,1.27,5.51,11.53,154150000,39050000
Brazil,Serie A,2023,2023-06-06,00:00,Vasco,Flamengo RJ,1,4,A,4.27,3.69,1.91,4.31,3.74,1.94,4.06,3.56,1.87,78000000,153550000
